"gene_symbol","mean_expr"
"ARL8B",6.09901628130094
"MEIS2",2.32967939872074
"PSRC1",2.29657615671968
"SPIRE1",2.41428989213594
"ROCK2",3.66892366795924
"LPIN1",2.37850276834846
"CDC73",2.76682131985954
"RPS15A",12.1303502630474
"CCNH",4.78630116534826
"CABLES1",2.6414729995004
"USP26",0.0040109540693152
"PIWIL4",0.681629053831142
"PUM1",4.15005129762978
"CDCA8",3.00922149349057
"AGO4",3.27573323036584
"CLOCK",2.65242453961725
"APC",0.108327897589134
"ANXA1",7.14590233687516
"CCNJL",2.29897653291809
"TAOK3",4.44347509121679
"TBX3",6.36532369462949
"RINT1",3.57950716919141
"SRPK2",4.18455755414696
"MAP3K7",3.85464605602181
"NAT10",4.48507828834161
"CDK4",6.15720185280187
"ACVR1B",4.30529425601581
"MDM2",5.06893466029451
"KIAA1614",0.497942888149022
"USP37",2.29962675009285
"EPC2",3.9980396845315
"USP44",0.536246808180858
"APPL2",4.4488745291276
"NEK3",2.19109835250781
"RNASEH2B",3.50571194044655
"CKAP2",4.38663341139303
"BORA",2.74407108138141
"SPRY2",3.77057456311705
"NUDT15",4.93656555879671
"SETDB2",1.1869767505043
"GPNMB",5.5913446295842
"TBRG4",5.08158885544534
"HUS1",2.86640248484134
"BRIP1",0.919050689238645
"KAT7",3.16334447809295
"ACTL6A",6.03623057490309
"SKIL",4.31743438436263
"IL10",0.619952511893087
"BIN1",2.22171581347521
"CDK9",4.43925652255616
"ODF2",3.07642731001517
"C9orf78",5.64323954882949
"SMC2",3.03673958980366
"KLF4",1.19213785410989
"DAB2IP",1.67930782331338
"CDK5RAP2",2.39923824547716
"DSCC1",2.19030270783893
"MYC",5.23055730343547
"DMRT1",0.0302404090976631
"DCTN3",6.41651707303044
"TMEM8B",2.7591914794435
"RPS6",12.4407721653639
"KIF13A",3.58501010645498
"TMEM14B",7.08002235020834
"TUBB2A",3.14596340344323
"TUBB2B",0.906631314567699
"IER3",4.51601241127809
"NUMA1",4.51470407744745
"SDCBP",6.9461902708604
"BTG4",0.00842714261528966
"RDX",4.86374926284051
"NUSAP1",3.83953871322666
"KIF23",2.46300238253325
"KNL1",1.14244145645645
"HAUS2",3.46303303229764
"TUBGCP4",2.75853527570444
"GTF2B",5.90215056183306
